Order,SKU,Member,Delivery Date
8080057,15668375,SSCLSCL,03/04/14
8134798,15668381,SSSHLRH,02/03/14
7682167,15668416,SWOSHSO,09/03/13
8275185,15668466,SWCWSRR,05/01/14
7654205,15669880,SWRHNWW,13/04/13
7783825,15668452,SWNSRNC,08/11/12
7406145,7726260,SWLSWLN,04/09/13
8384422,15669765,SSWNRHC,18/11/13
7753069,15670163,SWLEOSS,31/12/12
7486730,15670271,SSSHLHL,04/08/13
8087495,15668465,SSCZRCZ,05/04/14
8182845,15668449,SWHOOOO,23/02/14
7783137,7586314,SWOERZO,05/11/12
8328427,15669864,SWLWNSW,24/11/13
7485532,15668467,SWRNESE,03/08/13
8173709,15669822,SSCRHLH,19/02/14
8199996,21408952,SWRHNSN,02/02/14
7862826,7625765,SWLOELR,29/06/12
7710637,15669765,SWCSHZW,26/01/13
8133880,15668520,SSLWESO,01/03/14
8127465,15668416,SSEWSRE,26/02/14
8200309,7569805,SWOORON,02/02/14
7654205,15669834,SWRHNWW,13/04/13
8106290,15669878,SWLCEZW,17/03/14
7410387,15669780,SWOWNNR,06/09/13
8192504,7625759,SWESLWC,29/01/14
8213552,15669866,SWRHRHL,07/02/14
8085270,15669874,SSLEZWR,05/04/14
8083038,15669814,SSCWNSN,04/04/14
7771245,15668684,SWNEWHL,14/10/12
7584632,7613346,SWLNECZ,03/06/13
7450162,15668469,SWOZZCZ,22/08/13
8089497,15669810,SWHOECO,06/04/14
8287522,34992815,SSWZSSN,11/01/14
8205178,7580823,SSWEZCZ,04/02/14
7397516,7580823,SWLEOEC,07/10/13
8247009,15669778,SWOWWLL,25/01/14
7459927,15669856,SWOLOWW,28/08/13
8136393,15669877,SSWWNCH,02/03/14
8247009,29247044,SWOWWLL,25/01/14
8104047,15669956,SWOZECO,16/03/14
8216673,15669860,SSRWWCE,09/02/14
8089178,15669856,SWCNZWC,06/04/14
7493590,15669778,SWRELHW,07/08/13
8061163,15669857,SWOEOHC,27/03/14
8075456,34987568,SWNRLEZ,01/04/14
8214422,15669856,SWHCOOW,07/02/14
7387995,15669857,SSRSNWR,01/10/13
8138170,15669817,SWEWHLO,04/03/14
8276533,7580183,SWHELSW,05/01/14
7362980,7753740,SWEOLLO,26/10/13
8288927,7569799,SSWHOZZ,11/01/14
8228587,15668375,SSNCZRL,13/01/14
8176873,7572301,SWHHREO,21/02/14
8226177,15668381,SWHONHS,13/01/14
8189678,92435927,SWHRCNL,25/02/14
7473154,15668458,SWCRZCH,27/07/13
8192688,15669803,SSZLWLC,01/02/14
7617765,15669821,SWRCWSC,09/05/13
8317527,7572299,SSOCCSO,22/12/13
8269205,7587656,SSNOOZL,02/01/14
7826605,15669866,SWNRWOH,24/09/12
8269205,15669760,SSNOOZL,02/01/14
7560723,15668462,SSWWRHW,30/06/13
7682167,15668379,SWOSHSO,09/03/13
8198721,15669856,SWCLHHO,02/02/14
7663653,15668465,SWNEOSH,22/04/13
8138408,7637309,SWNZHSH,03/03/14
8069966,15668684,SSCEHNS,30/03/14
8273464,34986128,SWECCLC,04/01/14
8245697,15668416,SSWCEEO,23/01/14
8246331,15668595,SWHLESR,24/01/14
7584632,15669869,SWLNECZ,03/06/13
7476405,15669863,SWCRLZN,29/07/13
8108886,15669988,SWLHONH,18/03/14
8101152,15668478,SWRHRLL,16/03/14
8145266,15669777,SWNRHWZ,06/03/14
8270508,7689511,SWOCEOZ,02/01/14
8089421,15669824,SSZEZHN,06/04/14
7699855,15668470,SWOHOZR,27/03/13
8065445,15669856,SSHCESW,28/03/14
7734225,7623116,SWNSWNZ,02/12/12
7719372,7587687,SWLNNNE,06/02/13
8153361,15668380,SWHEEOS,09/03/14
7764985,7633833,SWOHWWN,12/01/13
7771245,15668451,SWNEWHL,14/10/12
8215172,15668685,SWNLHOO,08/02/14
7459927,15668462,SWOLOWW,28/08/13
8085797,15668379,SWRCLON,07/04/14
8080596,7570594,SSNLZHH,03/04/14
7631002,93289486,SWHRWCO,19/05/13
8206519,15669832,SWORZLW,05/02/14
7730836,15668468,SWNNOWW,18/02/13
7482551,15669803,SWHWNWL,02/08/13
8061560,15668416,SSWLLSL,26/03/14
8143536,15669803,SSSZEOW,04/03/14
8122344,15669863,SSLWHRH,24/03/14
7381183,15669764,SWOZCRC,28/09/13
7793755,7630967,SWLWCLW,25/11/12
8101260,15668684,SSNORLN,15/03/14
8108248,7587656,SSSELZZ,18/03/14
8343369,15669860,SSZLHHE,01/12/13
8209695,15668467,SWOESOR,06/02/14
7795816,15668460,SWOOEZE,28/11/12
8080311,15669957,SSZCWCC,03/04/14
7402891,15668467,SWOLLEN,10/10/13
7671910,15668467,SWLLZEH,27/02/13
7581908,15669872,SWCCRWW,31/05/13
7830364,15669771,SWNECLZ,05/10/12
8320908,7637309,SWHRZHH,24/12/13
7618192,15670246,SWLLREW,08/05/13
7699855,15668379,SWOHOZR,27/03/13
8134798,21409004,SSSHLRH,02/03/14
8070264,7572300,SSRWCWC,30/03/14
8279743,21408942,SWCCLHS,07/01/14
8127465,21409002,SSEWSRE,26/02/14
8198721,15669773,SWCLHHO,02/02/14
8102389,15668416,SSCZSEE,15/03/14
8127819,15669873,SWECRER,27/02/14
7671910,15669995,SWLLZEH,27/02/13
7682167,15668685,SWOSHSO,09/03/13
8101807,15669772,SSWERSN,15/03/14
8255466,15668456,SSWWZNR,28/01/14
8288927,15668594,SSWHOZZ,11/01/14
8339302,15669863,SSZCOCE,30/11/13
7862618,15668468,SWNNNES,02/07/12
8074820,7625556,SWCRWEH,04/04/14
7733315,15668451,SWOCEOC,03/12/12
8256966,7547271,SSNNSRR,29/01/14
8344961,21409002,SSRZOES,03/12/13
8227029,15669777,SSZNOHH,13/01/14
7631002,15668460,SWHRWCO,19/05/13
8131815,15668688,SSSWORL,01/03/14
8134370,15669887,SWOSCLN,03/03/14
8182845,15668478,SWHOOOO,23/02/14
8173709,15669816,SSCRHLH,19/02/14
8087274,15670267,SSNNLRW,05/04/14
8124069,15669862,SSONROH,25/03/14
7603462,15669764,SWLERHS,28/04/13
7642371,15670245,SWOOLNC,03/04/13
8162986,15669882,SSSWSNS,13/02/14
7830638,7586556,SWLSZWZ,02/10/12
7503858,7624792,SWLRZNL,14/08/13
7559166,15668687,SWOOOLL,29/06/13
8104378,15668465,SSSWOLZ,16/03/14
8348918,15669780,SSSSONE,04/12/13
7699855,15668459,SWOHOZR,27/03/13
8317527,7548511,SSOCCSO,22/12/13
8089421,15669880,SSZEZHN,06/04/14
7403661,15669769,SWLNRSC,11/10/13
7480357,7547271,SWLNWOC,02/08/13
8216673,15668460,SSRWWCE,09/02/14
7714867,15669859,SWLRERH,01/02/13
8289766,15669887,SSLZROS,12/01/14
8077366,15668377,SSCWORR,02/04/14
8284427,15669799,SSZLWOS,09/01/14
8063911,15668416,SWLLRNC,27/03/14
8074536,15669772,SSEOLNO,02/04/14
8114869,15668379,SSRZESC,21/03/14
7399616,92978776,SSLWESH,08/10/13
8176873,7569799,SWHHREO,21/02/14
7565166,15668379,SWLWHWC,02/07/13
8106238,7624786,SSWOOZW,17/03/14
8296564,7637309,SWNRCHO,11/12/13
7603462,15669856,SWLERHS,28/04/13
7487417,15669856,SWNWHRL,04/08/13
8074820,7637309,SWCRWEH,04/04/14
8087471,15669787,SSCRESN,06/04/14
7734225,15669761,SWNSWNZ,02/12/12
8123487,15669818,SSLSLHL,26/03/14
7686461,15669860,SWLOHSN,13/03/13
8104378,15668473,SSSWOLZ,16/03/14
8140923,34986119,SWNZHZN,04/03/14
8170383,15669880,SSRRSOZ,17/02/14
8061961,15668378,SSSCOOH,27/03/14
8088038,15670255,SWLNZNC,06/04/14
8213861,34986113,SSZCRCO,07/02/14
7801245,7624792,SWLOCLW,16/07/12
8150141,15669860,SWHHSNW,08/03/14
8136707,15668416,SWOHNSL,02/03/14
8176873,7572307,SWHHREO,21/02/14
8152500,7752915,SSZWRWL,09/03/14
8172528,15668468,SSZWSNR,17/02/14
7515099,15668460,SWHLSNW,12/07/13
8109601,34987224,SSEWSWC,18/03/14
8250106,7572433,SSWHRZZ,25/01/14
8247472,15669771,SSRRCCE,24/01/14
8245100,7735707,SSCLWOR,22/01/14
7460826,15669795,SSWLWNZ,28/08/13
8075506,7579697,SSRZHHN,01/04/14
8158290,15669970,SSWNZEC,11/03/14
8280275,15669767,SSNOEEZ,07/01/14
8273082,21410750,SSLOLSS,04/01/14
8089109,15669880,SSLNHHC,06/04/14
8112726,15669859,SWREHOR,20/03/14
7473154,15669868,SWCRZCH,27/07/13
8230221,15668467,SSNLCOZ,15/01/14
7771245,15668467,SWNEWHL,14/10/12
8089212,15670009,SWCNZWN,06/04/14
7808939,15669880,SWNHESZ,07/08/12
8189678,15669882,SWHRCNL,25/02/14
8141867,15669862,SSSLOHO,04/03/14
7656814,15668458,SWNSONN,16/04/13
7762269,15670260,SWLLWNL,10/01/13
8204496,92436884,SSZHOEE,04/02/14
8150141,15669885,SWHHSNW,08/03/14
7382539,15669773,SWOZSEO,29/09/13
7448378,15669859,SWORWHW,20/08/13
8087273,15669887,SSCRSWO,06/04/14
8173709,15669860,SSCRHLH,19/02/14
8269205,15669856,SSNOOZL,02/01/14
8072719,15668460,SWNZOLC,31/03/14
8154900,15669790,SSZSWHS,09/03/14
8286457,15669863,SSSNLOO,10/01/14
8227029,15669812,SSZNOHH,13/01/14
8085270,15668375,SSLEZWR,05/04/14
8149245,7624790,SSWELWZ,07/03/14
8116158,15670270,SSCSLSN,21/03/14
8273931,21408952,SSZSRHO,05/01/14
8083081,15668471,SSNCWZO,04/04/14
8106887,15669817,SSSOOZC,17/03/14
7793755,15668468,SWLWCLW,25/11/12
7435518,15670252,SSLSZZE,22/09/13
8071092,15668381,SSLNESH,30/03/14
8352895,7587656,SSRSRSO,06/12/13
7384012,15669773,SWHRSRR,29/09/13
7452011,7572302,SWHSESE,24/08/13
8193965,15669832,SWLWNLC,30/01/14
8250106,15669965,SSWHRZZ,25/01/14
8106290,15669972,SWLCEZW,17/03/14
7369866,15668465,SSWSLLZ,30/10/13
8143429,7580823,SWNRSWS,05/03/14
8279511,7692619,SWNHHRL,06/01/14
7808939,15669879,SWNHESZ,07/08/12
8089497,34987110,SWHOECO,06/04/14
8080311,15669799,SSZCWCC,03/04/14
8289460,15669857,SSWHNCO,12/01/14
8273931,7580802,SSZSRHO,05/01/14
7552991,15669780,SWOLZSC,24/06/13
8093760,15668465,SSESNZL,11/03/14
8304435,15669872,SWOZELS,15/12/13
7416338,15668688,SWEOHHL,09/09/13
8080319,15669760,SSNSECH,03/04/14
8099217,7624788,SSRLORR,14/03/14
7783137,15669970,SWOERZO,05/11/12
7448398,21408942,SWRNCSS,20/08/13
8083432,15669760,SSLLLZC,04/04/14
8138811,15668381,SWELRWN,03/03/14
7387521,15669869,SSSRREW,01/10/13
8122344,15668416,SSLWHRH,24/03/14
7469858,7587488,SSLRSWO,03/09/13
7551396,15669761,SWNNNER,24/06/13
8079264,7624786,SWNEHSL,02/04/14
8100379,15669910,SSRRHLE,14/03/14
8157592,15669815,SSZRWON,11/03/14
8140923,15669823,SWNZHZN,04/03/14
8120485,15669878,SWHSWOW,24/03/14
8070264,15669866,SSRWCWC,30/03/14
8144965,7593949,SSCHNCE,06/03/14
8076187,15668381,SSRHNHL,01/04/14
8344961,15669995,SSRZOES,03/12/13
8069362,15669835,SSRENSZ,30/03/14
8089178,15669880,SWCNZWC,06/04/14
8065502,7578351,SWHOORR,29/03/14
7439628,15670252,SSZZLHW,16/08/13
8273931,15669878,SSZSRHO,05/01/14
7788834,15669780,SWOOZRS,18/11/12
8148898,15669778,SWOREWH,07/03/14
8215172,15669861,SWNLHOO,08/02/14
8124751,15668449,SSNLSZE,25/03/14
8132311,15668381,SSRLWLN,28/02/14
8082175,92435927,SSSEWLS,04/04/14
7768104,7735707,SWLWNZW,08/10/12
8080218,15668381,SWCZELR,03/04/14
8226852,7580823,SWRCCCC,13/01/14
7748353,15668478,SWNROCL,22/12/12
7826605,15668542,SWNRWOH,24/09/12
7558409,15668379,SWLRNLH,29/06/13
8173709,15669799,SSCRHLH,19/02/14
8138408,15669970,SWNZHSH,03/03/14
7754398,15668378,SWOEORS,31/12/12
7409204,15668688,SWLCNOE,05/09/13
7387521,15670271,SSSRREW,01/10/13
8286457,7569798,SSSNLOO,10/01/14
8102328,15669864,SSLWEEZ,16/03/14
7551502,15668688,SWLNLLZ,24/06/13
8156983,15669884,SWONCSR,10/03/14
8064480,15668685,SSRCENS,28/03/14
8085797,15669773,SWRCLON,07/04/14
7462903,7569805,SSSESRC,30/08/13
7690884,15668476,SWOSSRS,17/03/13
8250106,7569801,SSWHRZZ,25/01/14
8089417,7548730,SWCCRWR,06/04/14
8119882,15668519,SSSORWE,23/03/14
8069214,15669769,SSNOZHH,30/03/14
8070847,15668375,SWRNEHZ,30/03/14
8213907,15669884,SSNZRZN,08/02/14
8091884,15669825,SSEHHWW,07/04/14
8283042,7624786,SWRHLLZ,08/01/14
8283042,15669769,SWRHLLZ,08/01/14
8097385,15668688,SSENHNN,13/03/14
8069625,15669814,SSOHZHS,01/04/14
7754398,15668468,SWOEORS,31/12/12
8106715,34987110,SSNOSCZ,18/03/14
7377566,15669763,SWRHCCH,26/09/13
7768104,7569806,SWLWNZW,08/10/12
8236676,15669963,SSSNHRZ,19/01/14
8069966,15668521,SSCEHNS,30/03/14
8176873,7572312,SWHHREO,21/02/14
8268678,15669771,SSWNEHR,01/01/14
8067510,15669821,SSZNRER,29/03/14
8157592,15669880,SSZRWON,11/03/14
8109885,21408952,SWCHLSS,18/03/14
8282341,21408947,SSRORNN,08/01/14
7642371,15668462,SWOOLNC,03/04/13
8223433,15670250,SSZNOWR,11/02/14
8073815,15669777,SSSZCCN,31/03/14
8080311,15669869,SSZCWCC,03/04/14
8269483,15669872,SSNERHE,02/01/14
8112726,15669823,SWREHOR,20/03/14
8236542,15668381,SSZEWNH,18/01/14
8339940,15669826,SWLONSR,30/11/13
7347668,15669994,SSZZLEO,17/10/13
8106887,15669965,SSSOOZC,17/03/14
8348887,7572310,SWNLNRZ,04/12/13
8119882,15670251,SSSORWE,23/03/14
8353022,15668457,SSZWROC,06/12/13
7745973,15668466,SWNRHHO,19/12/12
8129915,15668478,SWEORLR,28/02/14
8331278,15669881,SWCEZWH,26/11/13
8182845,34990774,SWHOOOO,23/02/14
8213907,15669879,SSNZRZN,08/02/14
8122275,34989441,SSSCOCW,24/03/14
8265392,15668460,SWCCSEN,30/12/13
7686733,15668468,SWOOLHC,12/03/13
8070481,7627860,SSSWCLL,30/03/14
8288966,15668416,SSSRWWN,11/01/14
8070847,15669856,SWRNEHZ,30/03/14
7853559,15669818,SWLHSRS,29/05/12
8063597,7570497,SSOWEOO,28/03/14
7862618,15669878,SWNNNES,02/07/12
8114869,15669812,SSRZESC,21/03/14
7580491,15668478,SWOLOOS,29/05/13
8213552,15669817,SWRHRHL,07/02/14
8356860,15669776,SWOSECL,01/11/13
8192783,7580802,SSNZEHL,29/01/14
8064356,15668542,SWHERHH,28/03/14
8108248,15669785,SSSELZZ,18/03/14
7793755,15668594,SWLWCLW,25/11/12
8215172,15668377,SWNLHOO,08/02/14
8120159,15668462,SWLZRZH,23/03/14
7754398,7610714,SWOEORS,31/12/12
7788465,15668381,SWNNWZZ,16/11/12
8074820,15668381,SWCRWEH,04/04/14
7752825,15669880,SWNSSEW,30/12/12
7452011,15668478,SWHSESE,24/08/13
8120435,15669760,SWHRZSW,23/03/14
8338252,15669818,SSZSNZN,29/11/13
8265380,7548498,SSRWONW,30/12/13
7381183,15669856,SWOZCRC,28/09/13
7480357,7582057,SWLNWOC,02/08/13
8089497,15669887,SWHOECO,06/04/14
8120435,15669856,SWHRZSW,23/03/14
8314193,92978776,SSWECLS,21/12/13
8202458,15668594,SSRCRSO,03/02/14
7682148,15670241,SWEEWEL,09/03/13
7448378,15668455,SWORWHW,20/08/13
8070166,15668468,SSZWOZH,30/03/14
8282484,15669869,SSSCNCC,09/01/14
7733315,15669789,SWOCEOC,03/12/12
7559542,15668378,SWHEWCO,29/06/13
8101807,15669872,SSWERSN,15/03/14
8105118,34986118,SWHCZNL,17/03/14
8268096,15669799,SWCWNCO,01/01/14
7487417,34986328,SWNWHRL,04/08/13
7830364,15669864,SWNECLZ,05/10/12
8153361,15668456,SWHEEOS,09/03/14
8096786,15668467,SSLLLRR,13/03/14
7387521,15669970,SSSRREW,01/10/13
7853559,15669780,SWLHSRS,29/05/12
7584632,15669765,SWLNECZ,03/06/13
7637305,15669780,SWLONHO,30/03/13
8063911,7640186,SWLLRNC,27/03/14
8061159,7572254,SWHRRNR,26/03/14
8128430,15669856,SWCEHCR,27/02/14
8138170,7569802,SWEWHLO,04/03/14
8192504,15669876,SWESLWC,29/01/14
8138408,15668375,SWNZHSH,03/03/14
8383377,7570594,SWNZWRC,17/11/13
8072719,15668377,SWNZOLC,31/03/14
7764234,15668685,SWLOOSN,13/01/13
7742018,15669786,SWLRHRW,12/12/12
7409204,15668478,SWLCNOE,05/09/13
8228587,7627812,SSNCZRL,13/01/14
7724198,15670252,SSZZZOE,12/02/13
8249884,15669829,SWLOHSW,25/01/14
8279743,15670270,SWCCLHS,07/01/14
7587814,15669764,SWCSEHL,03/06/13
7515099,15668458,SWHLSNW,12/07/13
7504989,15669878,SWLECZN,06/07/13
8089421,15669773,SSZEZHN,06/04/14
8374672,15669803,SWNZWNZ,13/11/13
8156983,15669860,SWONCSR,10/03/14
8082912,15669760,SWLOZWE,05/04/14
8342609,15668416,SWLCOHC,01/12/13
7403298,7587656,SWLSLCC,10/10/13
8194178,15669809,SWOOLLE,30/01/14
8142419,15669964,SSNRHCO,04/03/14
8256944,15669869,SSSZCHS,29/01/14
8101018,15670157,SSLREZW,15/03/14
8342609,7573376,SWLCOHC,01/12/13
8063911,7571385,SWLLRNC,27/03/14
8070710,15668462,SSCLCSW,30/03/14
8179947,34986134,SWOCELW,21/02/14
8120702,7572432,SSZNWLH,24/03/14
7406145,15669770,SWLSWLN,04/09/13
8210933,15669863,SSWCZOC,06/02/14
8261883,15669872,SWENCOC,29/12/13
8084238,15670144,SSZZWOR,05/04/14
8080596,15669778,SSNLZHH,03/04/14
8116158,15669814,SSCSLSN,21/03/14
8246331,15669821,SWHLESR,24/01/14
7611197,7587688,SWOLLLE,05/05/13
8176714,21408952,SSWLSWS,20/02/14
7485532,15668378,SWRNESE,03/08/13
8083255,15668466,SSHHZRO,06/04/14
7820348,15668378,SWLONLL,09/09/12
7450162,15668460,SWOZZCZ,22/08/13
8102328,15668462,SSLWEEZ,16/03/14
8133089,15668416,SSECELH,01/03/14
8289409,15669872,SSZLLCR,11/01/14
8249884,15669878,SWLOHSW,25/01/14
8090614,15669887,SWOERWC,07/04/14
8146703,15668520,SSOHWLN,06/03/14
7581908,34986328,SWCCRWW,31/05/13
8112726,15669778,SWREHOR,20/03/14
8064972,15669818,SSORZCC,28/03/14
8085297,15668377,SSCSLWN,05/04/14
8145266,7753779,SWNRHWZ,06/03/14
8131815,15668381,SSSWORL,01/03/14
8099163,34986128,SSRCCNE,14/03/14
7368676,15669863,SWHCZWL,29/10/13
7764234,15669856,SWLOOSN,13/01/13
8158290,15669777,SSWNZEC,11/03/14
8346285,7570488,SWHENWW,03/12/13
8296564,15669872,SWNRCHO,11/12/13
8348887,7572306,SWNLNRZ,04/12/13
7406145,7574197,SWLSWLN,04/09/13
8226188,15668687,SWRCEHH,13/01/14
7768104,15669885,SWLWNZW,08/10/12
8331278,15669864,SWCEZWH,26/11/13
8214422,15669988,SWHCOOW,07/02/14
8169684,15668462,SWLCCWC,17/02/14
8198030,7627860,SSSCCOE,01/02/14
8074454,15669782,SWOWSZW,01/04/14
8138170,15669778,SWEWHLO,04/03/14
8269393,15669884,SSSCNRE,02/01/14
8333457,15669976,SSZRSZL,27/11/13
8273931,7753738,SSZSRHO,05/01/14
7587534,7612452,SWNERHS,03/06/13
8339940,15669887,SWLONSR,30/11/13
7353545,15668460,SWHZENC,21/10/13
8132311,15669772,SSRLWLN,28/02/14
8089417,7572313,SWCCRWR,06/04/14
8069625,15669799,SSOHZHS,01/04/14
8195898,15670241,SSCLLWS,31/01/14
7431323,15668467,SWOECRH,20/09/13
8192504,15669863,SWESLWC,29/01/14
8089133,15668468,SWONORL,06/04/14
8084980,15668375,SSOOWNN,05/04/14
7592127,7572306,SWEENCL,08/06/13
8070481,7608483,SSSWCLL,30/03/14
8341901,15668468,SSRENRS,01/12/13
7798184,15668475,SWOSLLW,02/12/12
8095702,7570497,SWRLOEC,12/03/14
8201626,15670271,SSNHNOE,03/02/14
8097385,7692619,SSENHNN,13/03/14
8336250,15669872,SSOCCZS,28/11/13
7559166,15668457,SWOOOLL,29/06/13
7793755,15668494,SWLWCLW,25/11/12
8109052,7574425,SWCLWHL,18/03/14
8247161,15669818,SWONLWN,23/01/14
7826710,15668467,SWNWSCO,25/09/12
8170027,15668477,SWERWCW,16/02/14
8064480,15668381,SSRCENS,28/03/14
7608368,15668462,SWRCSSC,04/05/13
7764985,15669881,SWOHWWN,12/01/13
7830364,15670009,SWNECLZ,05/10/12
8289377,15669818,SSRHCOW,12/01/14
8209695,15669830,SWOESOR,06/02/14
8200309,15669775,SWOORON,02/02/14
8220172,34986328,SSLOZSC,10/02/14
7728660,15668379,SWOZOSC,16/02/13
7671910,15669878,SWLLZEH,27/02/13
8074454,15669765,SWOWSZW,01/04/14
7700376,7620525,SWEEOEO,26/03/13
8213861,15669881,SSZCRCO,07/02/14
7551502,7587667,SWLNLLZ,24/06/13
8288927,7624788,SSWHOZZ,11/01/14
7482551,34986129,SWHWNWL,02/08/13
8275225,15669818,SWHECOO,05/01/14
7749985,15668462,SWLRHSR,26/12/12
8218426,93073679,SWOOHLC,10/02/14
8075791,15669769,SWEHZZZ,02/04/14
8134370,15669878,SWOSCLN,03/03/14
8201626,15668688,SSNHNOE,03/02/14
8214422,15668379,SWHCOOW,07/02/14
7738863,15670163,SWOHOER,11/12/12
8356860,21408952,SWOSECL,01/11/13
7850334,15668471,SWLLZEO,15/05/12
8070710,7573381,SSCLCSW,30/03/14
8089417,7572311,SWCCRWR,06/04/14
7581908,15669765,SWCCRWW,31/05/13
8073939,15669879,SSOSOEC,31/03/14
7719372,15669869,SWLNNNE,06/02/13
7765027,15668449,SWLEZRR,13/01/13
8273931,15669767,SSZSRHO,05/01/14
7756215,15668465,SWNNZOR,04/01/13
8344961,15669879,SSRZOES,03/12/13
8088678,15669860,SWCLLSO,06/04/14
7806900,15668474,SWLWCSW,31/07/12
7618134,15670260,SWLWNWH,08/05/13
8089421,34986117,SSZEZHN,06/04/14
7384012,15669821,SWHRSRR,29/09/13
8232216,7623116,SSSLEZO,16/01/14
8105118,15669858,SWHCZNL,17/03/14
8108248,7587667,SSSELZZ,18/03/14
8191090,15668468,SSWNLNH,26/02/14
7454503,15668688,SWOWCRW,25/08/13
8226887,7541573,SSLZROW,13/01/14
7497374,15668379,SSWWZLW,10/08/13
7487417,15669773,SWNWHRL,04/08/13
7757206,15668383,SWOCOOS,05/01/13
7742017,7587673,SWLRSOE,12/12/12
8131353,15669805,SWEZZLR,28/02/14
7710637,15669777,SWCSHZW,26/01/13
7403298,15670269,SWLSLCC,10/10/13
7798184,7572433,SWOSLLW,02/12/12
7812284,15668459,SWLLESL,21/08/12
8070710,15669860,SSCLCSW,30/03/14
8338252,15668520,SSZSNZN,29/11/13
7382539,15669763,SWOZSEO,29/09/13
8122344,34987568,SSLWHRH,24/03/14
8289766,15668379,SSLZROS,12/01/14
8093760,15669861,SSESNZL,11/03/14
8153266,15669988,SSZLEOL,09/03/14
8265380,7627860,SSRWONW,30/12/13
7581908,15668378,SWCCRWW,31/05/13
8071210,15669822,SWNORRH,31/03/14
7493590,15669817,SWRELHW,07/08/13
8246331,15668495,SWHLESR,24/01/14
8256932,15668520,SWORCOW,29/01/14
8152823,15669780,SWEONLR,09/03/14
7682148,15669861,SWEEWEL,09/03/13
8206519,15668478,SWORZLW,05/02/14
8078249,34990370,SWNHHOE,02/04/14
8144965,15669775,SSCHNCE,06/03/14
7560723,15669864,SSWWRHW,30/06/13
7820348,15669875,SWLONLL,09/09/12
7403661,15670270,SWLNRSC,11/10/13
8315583,15669884,SSZRRWR,21/12/13
8101813,15668460,SSOHWHC,15/03/14
7486173,15668687,SSZLZRN,03/08/13
8083432,34986125,SSLLLZC,04/04/14
7448398,15670171,SWRNCSS,20/08/13
8339302,15668455,SSZCOCE,30/11/13
7809643,15668685,SWLHWZE,08/08/12
8241466,15669778,SWCLCLW,21/01/14
8061961,15669778,SSSCOOH,27/03/14
7515099,15668477,SWHLSNW,12/07/13
7412276,15669821,SWCOSLL,07/09/13
8246331,15668463,SWHLESR,24/01/14
8226852,7625556,SWRCCCC,13/01/14
8289460,15670252,SSWHNCO,12/01/14
8246331,15668381,SWHLESR,24/01/14
8226177,15669864,SWHONHS,13/01/14
8125808,15669790,SWRHZOO,26/03/14
8119882,7587702,SSSORWE,23/03/14
8328427,15669821,SWLWNSW,24/11/13
8069625,7689353,SSOHZHS,01/04/14
8289460,15669770,SSWHNCO,12/01/14
8316970,15668460,SWENWSO,22/12/13
8127819,15669799,SWECRER,27/02/14
7552098,15668474,SWLRCRW,24/06/13
8141498,15669764,SWLRHRL,04/03/14
7592127,7678784,SWEENCL,08/06/13
8089421,34986135,SSZEZHN,06/04/14
7460826,15669777,SSWLWNZ,28/08/13
8182610,15669789,SSERNHC,22/02/14
8143536,15669760,SSSZEOW,04/03/14
8096305,15669780,SSNEHZR,12/03/14
8341901,7586072,SSRENRS,01/12/13
8378408,15668467,SSWLNRZ,15/11/13
8131359,7624788,SWHRCEO,28/02/14
8269031,15669972,SWRLHOS,02/01/14
8210933,15668477,SSWCZOC,06/02/14
8288927,93073679,SSWHOZZ,11/01/14
8262498,15669868,SWRHZSH,29/12/13
8101018,15670251,SSLREZW,15/03/14
7377566,15668377,SWRHCCH,26/09/13
8131359,15668688,SWHRCEO,28/02/14
8061163,15669803,SWOEOHC,27/03/14
8198721,15668377,SWCLHHO,02/02/14
8091884,15669760,SSEHHWW,07/04/14
7551502,15669965,SWLNLLZ,24/06/13
8087495,15668468,SSCZRCZ,05/04/14
8282484,15669821,SSSCNCC,09/01/14
8133653,15668378,SSERELN,01/03/14
7353545,15669778,SWHZENC,21/10/13
8262498,7571385,SWRHZSH,29/12/13
8123840,34990370,SSSZWOR,25/03/14
8213552,15669769,SWRHRHL,07/02/14
8195996,34986118,SWCOWRR,31/01/14
7734225,15668542,SWNSWNZ,02/12/12
8322799,7575499,SWOCNCN,25/12/13
8088678,34987955,SWCLLSO,06/04/14
8246335,7613346,SSWOWLE,23/01/14
8114312,15670267,SSOHCZO,21/03/14
8123487,15669791,SSLSLHL,26/03/14
8101813,7653522,SSOHWHC,15/03/14
7436171,92380489,SSSSZSE,21/09/13
8204496,7642814,SSZHOEE,04/02/14
8099163,15669822,SSRCCNE,14/03/14
7791568,15669883,SWNEZSE,20/11/12
8273464,15669823,SWECCLC,04/01/14
8089178,15669821,SWCNZWC,06/04/14
8096786,34986118,SSLLLRR,13/03/14
8074454,15669763,SWOWSZW,01/04/14
8061159,15668494,SWHRRNR,26/03/14
8102497,92387970,SSRENSN,15/03/14
8082957,15669988,SWNCOOR,04/04/14
8133089,15668381,SSECELH,01/03/14
7587814,15669886,SWCSEHL,03/06/13
8131815,7594821,SSSWORL,01/03/14
8209386,15669763,SSCRSZS,05/02/14
8083038,29247229,SSCWNSN,04/04/14
8109601,15669760,SSEWSWC,18/03/14
7518687,7729965,SWNEESC,15/07/13
8355842,15669772,SWOEOCZ,01/11/13
8069966,15669818,SSCEHNS,30/03/14
